TERM,QUARTER,PERCENTILE,SAT,1st_Spring,2nd_Fall
200608,1st Quarter,76,930,Y,Y
200608,1st Quarter,76,930,N,N
200608,1st Quarter,78,930,Y,Y
200608,1st Quarter,80,930,Y,N
200608,1st Quarter,80,930,Y,Y
200608,1st Quarter,81,930,Y,Y
200608,1st Quarter,84,930,Y,Y
200608,1st Quarter,87,930,N,N
200608,3rd Quarter,30,940,Y,Y
200608,3rd Quarter,35,940,Y,Y
200608,3rd Quarter,37,940,Y,Y
200608,3rd Quarter,39,940,Y,N
200608,3rd Quarter,41,940,N,N
200608,3rd Quarter,44,940,Y,Y
200608,3rd Quarter,44,940,Y,Y
200608,3rd Quarter,46,940,N,N
200608,3rd Quarter,50,940,Y,N
200608,3rd Quarter,50,940,N,N
200608,2nd Quarter,52,940,Y,Y
200608,2nd Quarter,54,940,Y,N
200608,2nd Quarter,56,940,Y,Y
200608,2nd Quarter,62,940,Y,Y
200608,2nd Quarter,69,940,Y,Y
200608,2nd Quarter,73,940,Y,Y
200608,2nd Quarter,74,940,Y,Y
200608,2nd Quarter,74,940,Y,N
200608,2nd Quarter,75,940,Y,N
200608,1st Quarter,76,940,Y,N
200608,1st Quarter,78,940,Y,N
200608,1st Quarter,79,940,Y,Y
200608,1st Quarter,86,940,Y,Y
200608,1st Quarter,87,940,Y,Y
200608,Top 10%,91,940,Y,Y
200608,Top 10%,96,940,Y,N
200608,3rd Quarter,32,950,Y,Y
200608,3rd Quarter,37,950,Y,N
200608,3rd Quarter,41,950,Y,Y
200608,3rd Quarter,42,950,N,N
200608,3rd Quarter,42,950,Y,Y
200608,3rd Quarter,43,950,Y,Y
200608,3rd Quarter,44,950,N,N
200608,3rd Quarter,46,950,Y,Y
200608,3rd Quarter,47,950,Y,Y
200608,3rd Quarter,47,950,N,N
200608,3rd Quarter,48,950,Y,Y
200608,3rd Quarter,50,950,Y,N
200608,3rd Quarter,50,950,Y,N
200608,2nd Quarter,52,950,Y,Y
200608,2nd Quarter,52,950,Y,Y
200608,2nd Quarter,53,950,N,N
200608,2nd Quarter,55,950,Y,Y
200608,2nd Quarter,56,950,Y,Y
200608,2nd Quarter,56,950,Y,N
200608,2nd Quarter,57,950,Y,Y
200608,2nd Quarter,57,950,Y,Y
200608,2nd Quarter,57,950,Y,N
200608,2nd Quarter,59,950,Y,Y
200608,2nd Quarter,60,950,Y,Y
200608,2nd Quarter,60,950,Y,Y
200608,2nd Quarter,60,950,N,N
200608,2nd Quarter,61,950,Y,Y
200608,2nd Quarter,63,950,N,N
200608,2nd Quarter,64,950,Y,N
200608,2nd Quarter,65,950,Y,Y
200608,2nd Quarter,66,950,N,Y
200608,2nd Quarter,66,950,Y,Y
200608,2nd Quarter,67,950,Y,Y
200608,2nd Quarter,67,950,Y,Y
200608,2nd Quarter,68,950,Y,Y
200608,2nd Quarter,68,950,Y,Y
200608,2nd Quarter,70,950,Y,Y
200608,2nd Quarter,70,950,N,N
200608,2nd Quarter,71,950,Y,Y
200608,2nd Quarter,71,950,Y,N
200608,2nd Quarter,73,950,N,N
200608,2nd Quarter,73,950,Y,N
200608,2nd Quarter,73,950,Y,Y
200608,2nd Quarter,75,950,Y,Y
200608,1st Quarter,76,950,Y,Y
200608,1st Quarter,76,950,Y,Y
200608,1st Quarter,76,950,N,N
200608,1st Quarter,80,950,Y,Y
200608,1st Quarter,81,950,Y,Y
200608,1st Quarter,83,950,Y,Y
200608,1st Quarter,83,950,N,N
200608,1st Quarter,85,950,N,N
200608,1st Quarter,85,950,Y,Y
200608,1st Quarter,87,950,Y,Y
200608,Top 10%,91,950,Y,Y
200608,Top 10%,92,950,N,N
200608,Top 10%,93,950,Y,N
200608,4th Quarter,11,960,N,N
200608,4th Quarter,23,960,Y,Y
200608,4th Quarter,24,960,Y,N
200608,3rd Quarter,27,960,Y,Y
200608,3rd Quarter,33,960,Y,Y
200608,3rd Quarter,36,960,N,N
200608,3rd Quarter,40,960,N,N
200608,3rd Quarter,44,960,Y,N
200608,3rd Quarter,45,960,N,N
200608,2nd Quarter,51,960,Y,Y
200608,2nd Quarter,60,960,N,N
200608,2nd Quarter,64,960,Y,Y
200608,2nd Quarter,64,960,Y,Y
200608,2nd Quarter,67,960,Y,Y
200608,2nd Quarter,70,960,Y,N
200608,2nd Quarter,73,960,Y,Y
200608,1st Quarter,76,960,Y,N
200608,1st Quarter,76,960,Y,Y
200608,1st Quarter,76,960,Y,Y
200608,1st Quarter,77,960,Y,N
200608,1st Quarter,78,960,Y,Y
200608,1st Quarter,80,960,Y,Y
200608,1st Quarter,81,960,Y,Y
200608,1st Quarter,82,960,Y,Y
200608,1st Quarter,83,960,Y,Y
200608,1st Quarter,84,960,Y,Y
200608,1st Quarter,86,960,N,N
200608,1st Quarter,86,960,Y,Y
200608,4th Quarter,25,970,Y,Y
200608,3rd Quarter,26,970,Y,Y
200608,3rd Quarter,29,970,Y,Y
200608,3rd Quarter,30,970,N,N
200608,3rd Quarter,35,970,Y,Y
200608,3rd Quarter,39,970,Y,N
200608,3rd Quarter,42,970,Y,Y
200608,3rd Quarter,47,970,Y,N
200608,2nd Quarter,51,970,Y,Y
200608,2nd Quarter,51,970,Y,N
200608,2nd Quarter,51,970,Y,N
200608,2nd Quarter,53,970,Y,Y
200608,2nd Quarter,54,970,Y,N
200608,2nd Quarter,55,970,Y,Y
200608,2nd Quarter,56,970,Y,Y
200608,2nd Quarter,58,970,Y,Y
200608,2nd Quarter,58,970,Y,Y
200608,2nd Quarter,59,970,N,Y
200608,2nd Quarter,62,970,N,N
200608,2nd Quarter,70,970,Y,Y
200608,2nd Quarter,71,970,Y,Y
200608,2nd Quarter,71,970,N,N
200608,2nd Quarter,74,970,Y,Y
200608,2nd Quarter,74,970,Y,N
200608,1st Quarter,76,970,Y,Y
200608,1st Quarter,77,970,N,N
200608,1st Quarter,81,970,Y,Y
200608,1st Quarter,81,970,Y,Y
200608,1st Quarter,87,970,Y,Y
200608,1st Quarter,88,970,Y,Y
200608,1st Quarter,89,970,Y,Y
200608,Top 10%,90,970,Y,Y
200608,Top 10%,90,970,Y,Y
200608,4th Quarter,21,980,Y,Y
200608,3rd Quarter,32,980,N,N
200608,3rd Quarter,33,980,Y,Y
200608,3rd Quarter,40,980,Y,Y
200608,3rd Quarter,41,980,N,N
200608,3rd Quarter,44,980,Y,N
200608,3rd Quarter,45,980,Y,N
200608,3rd Quarter,49,980,Y,Y
200608,2nd Quarter,55,980,Y,Y
200608,2nd Quarter,56,980,Y,Y
200608,2nd Quarter,56,980,Y,Y
200608,2nd Quarter,59,980,N,N
200608,2nd Quarter,62,980,N,N
200608,2nd Quarter,64,980,Y,Y
200608,2nd Quarter,64,980,Y,N
200608,2nd Quarter,67,980,Y,Y
200608,2nd Quarter,70,980,N,N
200608,2nd Quarter,75,980,Y,Y
200608,1st Quarter,77,980,Y,N
200608,1st Quarter,77,980,N,N
200608,Top 10%,95,980,Y,Y
200608,Top 10%,96,980,Y,Y
200608,4th Quarter,25,990,Y,N
200608,3rd Quarter,26,990,Y,Y
200608,3rd Quarter,27,990,Y,Y
200608,3rd Quarter,29,990,Y,Y
200608,3rd Quarter,33,990,Y,N
200608,3rd Quarter,36,990,Y,Y
200608,3rd Quarter,36,990,N,N
200608,3rd Quarter,43,990,Y,N
200608,3rd Quarter,43,990,Y,Y
200608,3rd Quarter,45,990,N,N
200608,3rd Quarter,49,990,Y,Y
200608,3rd Quarter,49,990,Y,Y
200608,3rd Quarter,49,990,N,N
200608,3rd Quarter,49,990,Y,Y
200608,3rd Quarter,50,990,Y,Y
200608,3rd Quarter,50,990,Y,Y
200608,2nd Quarter,51,990,Y,Y
200608,2nd Quarter,53,990,Y,Y
200608,2nd Quarter,53,990,Y,Y
200608,2nd Quarter,54,990,Y,Y
200608,2nd Quarter,55,990,Y,Y
200608,2nd Quarter,56,990,Y,Y
200608,2nd Quarter,56,990,Y,N
200608,2nd Quarter,56,990,Y,Y
200608,2nd Quarter,56,990,Y,Y
200608,2nd Quarter,57,990,Y,Y
200608,2nd Quarter,57,990,Y,Y
200608,2nd Quarter,57,990,Y,Y
200608,2nd Quarter,58,990,N,N
200608,2nd Quarter,59,990,Y,N
200608,2nd Quarter,61,990,Y,Y
200608,2nd Quarter,61,990,Y,Y
200608,2nd Quarter,62,990,N,N
200608,2nd Quarter,62,990,Y,Y
200608,2nd Quarter,64,990,Y,N
200608,2nd Quarter,65,990,Y,N
200608,2nd Quarter,67,990,N,N
200608,2nd Quarter,68,990,N,N
200608,2nd Quarter,69,990,Y,Y
200608,2nd Quarter,69,990,Y,Y
200608,2nd Quarter,69,990,Y,N
200608,2nd Quarter,70,990,Y,Y
200608,2nd Quarter,70,990,Y,N
200608,2nd Quarter,71,990,Y,Y
200608,2nd Quarter,72,990,Y,Y
200608,2nd Quarter,72,990,Y,Y
200608,2nd Quarter,72,990,Y,N
200608,2nd Quarter,73,990,Y,N
200608,2nd Quarter,73,990,Y,Y
200608,2nd Quarter,73,990,Y,Y
200608,2nd Quarter,74,990,Y,Y
200608,2nd Quarter,74,990,Y,Y
200608,2nd Quarter,75,990,Y,Y
200608,2nd Quarter,75,990,Y,Y
200608,1st Quarter,76,990,N,N
200608,1st Quarter,78,990,Y,Y
200608,1st Quarter,79,990,Y,N
200608,1st Quarter,79,990,Y,Y
200608,1st Quarter,79,990,Y,Y
200608,1st Quarter,79,990,Y,N
200608,1st Quarter,81,990,Y,Y
200608,1st Quarter,81,990,Y,Y
200608,1st Quarter,82,990,N,N
200608,1st Quarter,82,990,Y,Y
200608,1st Quarter,83,990,N,N
200608,1st Quarter,84,990,Y,Y
200608,1st Quarter,84,990,Y,Y
200608,1st Quarter,85,990,N,N
200608,1st Quarter,85,990,Y,Y
200608,1st Quarter,86,990,Y,Y
200608,1st Quarter,89,990,Y,Y
200608,Top 10%,90,990,Y,Y
200608,Top 10%,92,990,Y,N
200608,Top 10%,96,990,Y,Y
200608,Top 10%,97,990,Y,Y
200608,3rd Quarter,30,1000,Y,Y
200608,3rd Quarter,40,1000,Y,N
200608,3rd Quarter,43,1000,Y,N
200608,3rd Quarter,47,1000,Y,N
200608,3rd Quarter,49,1000,Y,Y
200608,3rd Quarter,50,1000,N,N
200608,2nd Quarter,52,1000,Y,N
200608,2nd Quarter,56,1000,Y,N
200608,2nd Quarter,66,1000,Y,Y
200608,2nd Quarter,67,1000,Y,Y
200608,2nd Quarter,72,1000,Y,Y
200608,2nd Quarter,73,1000,N,N
200608,2nd Quarter,73,1000,N,N
200608,2nd Quarter,75,1000,Y,N
200608,1st Quarter,78,1000,Y,Y
200608,1st Quarter,79,1000,Y,Y
200608,1st Quarter,80,1000,Y,Y
200608,1st Quarter,82,1000,Y,Y
200608,1st Quarter,84,1000,Y,Y
200608,Top 10%,93,1000,Y,Y
200608,Top 10%,96,1000,N,N
200608,3rd Quarter,37,1010,N,N
200608,3rd Quarter,41,1010,N,N
200608,3rd Quarter,49,1010,Y,N
200608,2nd Quarter,52,1010,N,N
200608,2nd Quarter,52,1010,Y,N
200608,2nd Quarter,53,1010,Y,Y
200608,2nd Quarter,54,1010,Y,Y
200608,2nd Quarter,71,1010,Y,Y
200608,1st Quarter,77,1010,Y,N
200608,1st Quarter,77,1010,Y,N
200608,1st Quarter,79,1010,Y,Y
200608,1st Quarter,80,1010,Y,Y
200608,1st Quarter,83,1010,N,N
200608,Top 10%,98,1010,Y,Y
200608,3rd Quarter,32,1020,Y,Y
200608,3rd Quarter,33,1020,N,N
200608,3rd Quarter,38,1020,Y,Y
200608,3rd Quarter,42,1020,Y,N
200608,3rd Quarter,45,1020,Y,Y
200608,3rd Quarter,49,1020,Y,N
200608,3rd Quarter,50,1020,Y,N
200608,3rd Quarter,50,1020,Y,Y
200608,2nd Quarter,64,1020,Y,Y
200608,2nd Quarter,67,1020,Y,Y
200608,2nd Quarter,72,1020,N,N
200608,2nd Quarter,72,1020,Y,Y
200608,2nd Quarter,74,1020,Y,Y
200608,1st Quarter,76,1020,Y,N
200608,1st Quarter,77,1020,Y,Y
200608,1st Quarter,79,1020,Y,N
200608,1st Quarter,80,1020,N,Y
200608,1st Quarter,84,1020,Y,Y
200608,1st Quarter,86,1020,Y,Y
200608,1st Quarter,86,1020,Y,Y
200608,1st Quarter,89,1020,Y,Y
200608,4th Quarter,12,1030,N,Y
200608,4th Quarter,13,1030,Y,Y
200608,4th Quarter,15,1030,Y,Y
200608,3rd Quarter,31,1030,N,N
200608,3rd Quarter,34,1030,Y,Y
200608,3rd Quarter,35,1030,Y,Y
200608,3rd Quarter,36,1030,N,N
200608,3rd Quarter,40,1030,Y,Y
200608,3rd Quarter,40,1030,N,N
200608,3rd Quarter,41,1030,Y,Y
200608,3rd Quarter,43,1030,Y,Y
200608,3rd Quarter,45,1030,N,Y
200608,3rd Quarter,45,1030,Y,Y
200608,3rd Quarter,46,1030,N,N
200608,3rd Quarter,46,1030,Y,Y
200608,2nd Quarter,51,1030,Y,N
200608,2nd Quarter,51,1030,N,N
200608,2nd Quarter,53,1030,Y,N
200608,2nd Quarter,57,1030,N,N
200608,2nd Quarter,58,1030,Y,Y
200608,2nd Quarter,58,1030,Y,Y
200608,2nd Quarter,59,1030,Y,Y
200608,2nd Quarter,59,1030,Y,Y
200608,2nd Quarter,59,1030,Y,N
200608,2nd Quarter,60,1030,Y,Y
200608,2nd Quarter,61,1030,Y,Y
200608,2nd Quarter,61,1030,Y,Y
200608,2nd Quarter,61,1030,N,N
200608,2nd Quarter,63,1030,Y,N
200608,2nd Quarter,64,1030,Y,N
200608,2nd Quarter,64,1030,Y,Y
200608,2nd Quarter,64,1030,N,N
200608,2nd Quarter,68,1030,Y,Y
200608,2nd Quarter,68,1030,Y,Y
200608,2nd Quarter,70,1030,Y,Y
200608,2nd Quarter,70,1030,Y,Y
200608,2nd Quarter,71,1030,Y,N
200608,2nd Quarter,72,1030,Y,Y
200608,2nd Quarter,72,1030,Y,Y
200608,2nd Quarter,72,1030,Y,Y
200608,2nd Quarter,73,1030,N,N
200608,2nd Quarter,74,1030,Y,N
200608,2nd Quarter,74,1030,Y,Y
200608,2nd Quarter,75,1030,N,Y
200608,2nd Quarter,75,1030,Y,Y
200608,2nd Quarter,75,1030,N,N
200608,1st Quarter,76,1030,Y,Y
200608,1st Quarter,76,1030,Y,Y
200608,1st Quarter,77,1030,N,N
200608,1st Quarter,78,1030,Y,Y
200608,1st Quarter,78,1030,N,N
200608,1st Quarter,81,1030,Y,Y
200608,1st Quarter,82,1030,Y,Y
200608,1st Quarter,82,1030,Y,Y
200608,1st Quarter,83,1030,Y,N
200608,1st Quarter,84,1030,Y,Y
200608,1st Quarter,84,1030,N,N
200608,1st Quarter,84,1030,Y,Y
200608,1st Quarter,85,1030,Y,Y
200608,1st Quarter,85,1030,Y,Y
200608,1st Quarter,86,1030,Y,Y
200608,1st Quarter,88,1030,Y,Y
200608,1st Quarter,88,1030,Y,N
200608,1st Quarter,88,1030,Y,Y
200608,1st Quarter,89,1030,Y,Y
200608,1st Quarter,89,1030,Y,Y
200608,1st Quarter,89,1030,Y,Y
200608,Top 10%,90,1030,N,N
200608,Top 10%,90,1030,Y,Y
200608,Top 10%,92,1030,Y,N
200608,Top 10%,94,1030,Y,Y
200608,Top 10%,95,1030,Y,Y
200608,Top 10%,95,1030,Y,Y
200608,Top 10%,96,1030,Y,Y
200608,Top 10%,98,1030,Y,Y
200608,3rd Quarter,43,1040,Y,Y
200608,3rd Quarter,48,1040,Y,Y
200608,3rd Quarter,48,1040,N,N
200608,3rd Quarter,48,1040,Y,Y
200608,2nd Quarter,53,1040,Y,Y
200608,2nd Quarter,64,1040,Y,Y
200608,2nd Quarter,67,1040,Y,Y
200608,2nd Quarter,68,1040,Y,Y
200608,1st Quarter,79,1040,Y,N
200608,1st Quarter,82,1040,Y,Y
200608,1st Quarter,83,1040,Y,Y
200608,1st Quarter,85,1040,Y,Y
200608,1st Quarter,85,1040,Y,Y
200608,1st Quarter,85,1040,Y,N
200608,1st Quarter,86,1040,Y,Y
200608,Top 10%,91,1040,Y,Y
200608,Top 10%,93,1040,Y,Y
200608,Top 10%,94,1040,Y,Y
200608,Top 10%,94,1040,Y,Y
200608,Top 10%,97,1040,Y,Y
200608,4th Quarter,19,1050,Y,Y
200608,3rd Quarter,26,1050,N,N
200608,3rd Quarter,31,1050,N,N
200608,3rd Quarter,44,1050,Y,Y
200608,3rd Quarter,48,1050,Y,N
200608,3rd Quarter,48,1050,N,N
200608,3rd Quarter,49,1050,N,N
200608,2nd Quarter,53,1050,Y,Y
200608,2nd Quarter,56,1050,Y,Y
200608,2nd Quarter,67,1050,Y,Y
200608,2nd Quarter,72,1050,Y,Y
200608,2nd Quarter,75,1050,Y,Y
200608,1st Quarter,78,1050,Y,Y
200608,1st Quarter,81,1050,Y,Y
200608,1st Quarter,86,1050,Y,Y
200608,1st Quarter,88,1050,Y,Y
200608,Top 10%,90,1050,Y,Y
200608,Top 10%,92,1050,Y,N
200608,Top 10%,93,1050,Y,Y
200608,Top 10%,94,1050,Y,Y
200608,4th Quarter,25,1060,Y,N
200608,3rd Quarter,32,1060,Y,N
200608,3rd Quarter,33,1060,Y,N
200608,3rd Quarter,33,1060,Y,Y
200608,2nd Quarter,56,1060,N,N
200608,2nd Quarter,71,1060,Y,Y
200608,2nd Quarter,72,1060,N,N
200608,2nd Quarter,75,1060,Y,Y
200608,1st Quarter,83,1060,Y,Y
200608,1st Quarter,84,1060,Y,Y
200608,1st Quarter,84,1060,N,N
200608,1st Quarter,85,1060,Y,Y
200608,1st Quarter,87,1060,N,N
200608,Top 10%,90,1060,Y,Y
200608,Top 10%,90,1060,Y,N
200608,Top 10%,92,1060,Y,Y
200608,Top 10%,94,1060,Y,Y
200608,Top 10%,94,1060,N,N
200608,3rd Quarter,41,1070,Y,N
200608,3rd Quarter,46,1070,Y,N
200608,3rd Quarter,46,1070,Y,N
200608,3rd Quarter,49,1070,N,N
200608,2nd Quarter,55,1070,Y,Y
200608,2nd Quarter,56,1070,Y,Y
200608,2nd Quarter,56,1070,Y,Y
200608,2nd Quarter,57,1070,Y,N
200608,2nd Quarter,57,1070,Y,Y
200608,2nd Quarter,57,1070,Y,N
200608,2nd Quarter,57,1070,Y,Y
200608,2nd Quarter,60,1070,N,N
200608,2nd Quarter,61,1070,Y,Y
200608,2nd Quarter,61,1070,N,N
200608,2nd Quarter,63,1070,Y,Y
200608,2nd Quarter,65,1070,Y,Y
200608,2nd Quarter,65,1070,Y,N
200608,2nd Quarter,71,1070,Y,Y
200608,2nd Quarter,71,1070,Y,Y
200608,2nd Quarter,73,1070,Y,Y
200608,2nd Quarter,73,1070,N,N
200608,2nd Quarter,74,1070,Y,Y
200608,2nd Quarter,74,1070,Y,Y
200608,1st Quarter,76,1070,Y,Y
200608,1st Quarter,77,1070,Y,Y
200608,1st Quarter,77,1070,Y,Y
200608,1st Quarter,79,1070,Y,Y
200608,1st Quarter,80,1070,Y,N
200608,1st Quarter,81,1070,Y,Y
200608,1st Quarter,81,1070,Y,Y
200608,1st Quarter,84,1070,Y,Y
200608,1st Quarter,84,1070,Y,Y
200608,1st Quarter,86,1070,Y,Y
200608,1st Quarter,86,1070,N,N
200608,1st Quarter,87,1070,Y,Y
200608,1st Quarter,87,1070,N,N
200608,1st Quarter,88,1070,Y,Y
200608,1st Quarter,88,1070,Y,N
200608,1st Quarter,88,1070,N,N
200608,1st Quarter,88,1070,Y,Y
200608,1st Quarter,89,1070,N,N
200608,Top 10%,92,1070,Y,Y
200608,Top 10%,95,1070,Y,Y
200608,Top 10%,95,1070,Y,Y
200608,4th Quarter,11,1080,N,Y
200608,3rd Quarter,28,1080,Y,N
200608,3rd Quarter,46,1080,Y,Y
200608,3rd Quarter,49,1080,Y,N
200608,2nd Quarter,58,1080,Y,Y
200608,2nd Quarter,70,1080,Y,N
200608,2nd Quarter,71,1080,Y,Y
200608,1st Quarter,79,1080,N,N
200608,1st Quarter,81,1080,N,N
200608,1st Quarter,82,1080,Y,Y
200608,1st Quarter,84,1080,Y,N
200608,1st Quarter,86,1080,Y,N
200608,Top 10%,92,1080,Y,Y
200608,Top 10%,93,1080,Y,Y
200608,Top 10%,94,1080,N,N
200608,Top 10%,94,1080,Y,N
200608,2nd Quarter,70,1090,N,N
200608,2nd Quarter,71,1090,Y,Y
200608,2nd Quarter,71,1090,N,N
200608,2nd Quarter,73,1090,Y,Y
200608,2nd Quarter,74,1090,Y,Y
200608,2nd Quarter,74,1090,Y,N
200608,1st Quarter,78,1090,Y,Y
200608,1st Quarter,79,1090,Y,Y
200608,1st Quarter,80,1090,Y,Y
200608,1st Quarter,81,1090,N,N
200608,1st Quarter,83,1090,N,N
200608,1st Quarter,85,1090,Y,Y
200608,1st Quarter,87,1090,Y,Y
200608,1st Quarter,88,1090,Y,N
200608,1st Quarter,88,1090,Y,Y
200608,Top 10%,93,1090,N,N
200608,2nd Quarter,67,1100,Y,Y
200608,1st Quarter,84,1100,Y,Y
200608,1st Quarter,85,1100,Y,Y
200608,1st Quarter,88,1100,N,N
200608,Top 10%,90,1100,Y,Y
200608,Top 10%,91,1100,N,N
200608,Top 10%,91,1100,Y,Y
200608,Top 10%,92,1100,Y,Y
200608,Top 10%,93,1100,Y,Y
200608,Top 10%,95,1100,Y,Y
200608,3rd Quarter,29,1110,N,N
200608,3rd Quarter,32,1110,N,N
200608,3rd Quarter,33,1110,N,N
200608,3rd Quarter,34,1110,Y,N
200608,3rd Quarter,40,1110,Y,N
200608,3rd Quarter,49,1110,N,N
200608,2nd Quarter,57,1110,Y,Y
200608,2nd Quarter,58,1110,N,N
200608,2nd Quarter,61,1110,N,N
200608,2nd Quarter,65,1110,N,N
200608,2nd Quarter,67,1110,N,N
200608,2nd Quarter,69,1110,Y,Y
200608,2nd Quarter,71,1110,Y,Y
200608,2nd Quarter,71,1110,Y,Y
200608,2nd Quarter,72,1110,Y,Y
200608,2nd Quarter,74,1110,Y,Y
200608,2nd Quarter,75,1110,Y,N
200608,1st Quarter,76,1110,Y,Y
200608,1st Quarter,76,1110,N,Y
200608,1st Quarter,78,1110,Y,Y
200608,1st Quarter,79,1110,Y,Y
200608,1st Quarter,79,1110,Y,Y
200608,1st Quarter,82,1110,Y,N
200608,1st Quarter,83,1110,N,Y
200608,1st Quarter,83,1110,Y,N
200608,1st Quarter,84,1110,Y,Y
200608,1st Quarter,84,1110,Y,Y
200608,1st Quarter,85,1110,Y,Y
200608,1st Quarter,85,1110,Y,Y
200608,1st Quarter,85,1110,Y,N
200608,1st Quarter,87,1110,N,N
200608,1st Quarter,88,1110,N,N
200608,Top 10%,92,1110,Y,Y
200608,Top 10%,94,1110,Y,N
200608,2nd Quarter,51,1120,Y,N
200608,2nd Quarter,61,1120,N,Y
200608,2nd Quarter,64,1120,Y,Y
200608,1st Quarter,82,1120,Y,Y
200608,1st Quarter,89,1120,Y,N
200608,4th Quarter,7,1130,N,Y
200608,4th Quarter,16,1130,N,N
200608,4th Quarter,23,1130,Y,Y
200608,3rd Quarter,34,1130,Y,N
200608,3rd Quarter,49,1130,N,Y
200608,2nd Quarter,55,1130,Y,Y
200608,1st Quarter,78,1130,Y,Y
200608,1st Quarter,79,1130,Y,Y
200608,1st Quarter,79,1130,Y,Y
200608,1st Quarter,82,1130,Y,Y
200608,1st Quarter,82,1130,N,N
200608,1st Quarter,86,1130,Y,Y
200608,1st Quarter,88,1130,Y,Y
200608,Top 10%,95,1130,Y,N
200608,Top 10%,97,1130,Y,Y
200608,4th Quarter,11,1140,N,N
200608,3rd Quarter,43,1140,Y,N
200608,3rd Quarter,44,1140,N,N
200608,2nd Quarter,54,1140,Y,Y
200608,2nd Quarter,69,1140,Y,Y
200608,2nd Quarter,73,1140,Y,Y
200608,1st Quarter,83,1140,Y,N
200608,Top 10%,91,1140,Y,Y
200608,Top 10%,92,1140,Y,Y
200608,Top 10%,92,1140,Y,N
200608,Top 10%,97,1140,Y,Y
200608,4th Quarter,20,1150,Y,Y
200608,3rd Quarter,32,1150,N,Y
200608,3rd Quarter,37,1150,N,N
200608,3rd Quarter,49,1150,N,Y
200608,2nd Quarter,68,1150,Y,Y
200608,2nd Quarter,72,1150,Y,Y
200608,2nd Quarter,73,1150,Y,Y
200608,2nd Quarter,73,1150,Y,Y
200608,1st Quarter,77,1150,Y,N
200608,1st Quarter,78,1150,Y,Y
200608,1st Quarter,78,1150,N,N
200608,1st Quarter,78,1150,N,N
200608,1st Quarter,79,1150,Y,Y
200608,1st Quarter,81,1150,Y,Y
200608,1st Quarter,82,1150,Y,Y
200608,1st Quarter,83,1150,Y,N
200608,1st Quarter,87,1150,Y,Y
200608,1st Quarter,89,1150,Y,N
200608,Top 10%,94,1150,Y,Y
200608,Top 10%,94,1150,Y,N
200608,Top 10%,94,1150,Y,Y
200608,4th Quarter,8,1160,Y,N
200608,3rd Quarter,50,1160,Y,N
200608,2nd Quarter,54,1160,N,N
200608,1st Quarter,83,1160,Y,Y
200608,1st Quarter,85,1160,Y,Y
200608,1st Quarter,85,1160,Y,Y
200608,Top 10%,95,1160,Y,Y
200608,Top 10%,95,1160,Y,Y
200608,2nd Quarter,66,1170,Y,N
200608,1st Quarter,80,1170,Y,Y
200608,1st Quarter,82,1170,N,N
200608,1st Quarter,82,1170,Y,Y
200608,1st Quarter,83,1170,Y,Y
200608,1st Quarter,87,1170,Y,Y
200608,Top 10%,92,1170,Y,N
200608,Top 10%,96,1170,Y,Y
200608,Top 10%,98,1170,Y,Y
200608,Top 10%,98,1170,Y,Y
200608,3rd Quarter,42,1180,N,N
200608,2nd Quarter,65,1180,Y,Y
200608,1st Quarter,83,1180,Y,Y
200608,1st Quarter,88,1180,Y,Y
200608,2nd Quarter,56,1190,Y,Y
200608,2nd Quarter,73,1190,Y,N
200608,1st Quarter,76,1190,Y,Y
200608,1st Quarter,79,1190,Y,Y
200608,1st Quarter,86,1190,Y,Y
200608,1st Quarter,87,1190,Y,Y
200608,1st Quarter,88,1190,Y,N
200608,1st Quarter,89,1190,Y,Y
200608,1st Quarter,89,1190,Y,Y
200608,1st Quarter,89,1190,Y,Y
200608,Top 10%,90,1190,Y,Y
200608,Top 10%,96,1190,Y,Y
200608,Top 10%,98,1190,Y,Y
200608,Top 10%,99,1190,Y,Y
200608,1st Quarter,88,1200,Y,Y
200608,Top 10%,90,1200,N,N
200608,1st Quarter,77,1210,Y,Y
200608,1st Quarter,84,1210,Y,Y
200608,Top 10%,90,1210,Y,Y
200608,Top 10%,93,1210,Y,Y
200608,3rd Quarter,46,1220,Y,Y
200608,2nd Quarter,62,1220,Y,Y
200608,2nd Quarter,64,1220,Y,Y
200608,2nd Quarter,69,1220,Y,Y
200608,1st Quarter,79,1220,Y,N
200608,1st Quarter,82,1220,Y,Y
200608,1st Quarter,84,1220,Y,N
200608,1st Quarter,85,1220,Y,Y
200608,1st Quarter,87,1220,Y,Y
200608,Top 10%,93,1220,Y,N
200608,Top 10%,93,1220,Y,Y
200608,Top 10%,95,1220,Y,Y
200608,Top 10%,95,1220,Y,Y
200608,3rd Quarter,42,1230,Y,Y
200608,2nd Quarter,65,1230,Y,Y
200608,1st Quarter,76,1230,N,N
200608,1st Quarter,81,1230,Y,Y
200608,Top 10%,94,1230,Y,Y
200608,Top 10%,99,1230,Y,Y
200608,2nd Quarter,53,1260,Y,Y
200608,2nd Quarter,68,1260,Y,Y
200608,Top 10%,91,1260,Y,Y
200608,Top 10%,94,1260,Y,Y
200608,Top 10%,95,1260,Y,N
200608,Top 10%,95,1260,Y,Y
200608,2nd Quarter,60,1270,Y,Y
200608,1st Quarter,78,1280,Y,Y
200608,1st Quarter,83,1280,Y,Y
200608,Top 10%,96,1280,Y,Y
